"","Game.ID","Team","Player","Player.ID","Minutes.Played","Field.Goals","Field.Goal.Attempts","Field.Goal.Percentage","X3.Point.Field.Goals","X3.Point.Field.Goal.Attempts","X3.Point.Field.Goal.Percentage","Free.Throws","Free.Throw.Attempts","Free.Throw.Percentage","Offensive.Rebounds","Defensive.Rebounds","Total.Rebounds","Assists","Steals","Blocks","Turnovers","Personal.Fouls","Points","Plus.Minus","Games","GP"
"23352","201304030BOS","DET","Charlie Villanueva","villach01","23:26",2,17,0.118,0,8,0,0,0,NA,3,6,9,5,1,0,2,3,4,1,NA,1
"23353","201304030BOS","DET","Khris Middleton","middlkh01","23:26",1,2,0.5,0,1,0,0,0,NA,0,1,1,1,2,0,0,2,2,-3,NA,1
"23354","201304030BOS","DET","Kim English","engliki01","7:02",0,3,0,0,1,0,0,0,NA,1,0,1,0,0,0,0,0,0,-5,NA,1
"23355","201304030BOS","BOS","Jeff Green","greenje02","42:34:00",13,19,0.684,3,4,0.75,5,7,0.714,2,4,6,1,1,4,3,5,34,5,NA,1
"23356","201304030BOS","BOS","Brandon Bass","bassbr01","36:53:00",6,8,0.75,0,0,NA,5,6,0.833,0,7,7,1,0,3,4,3,17,7,NA,1
"23357","201304030BOS","BOS","Avery Bradley","bradlav01","33:28:00",5,8,0.625,1,1,1,0,0,NA,0,0,0,3,1,0,1,3,11,0,NA,1
"23358","201304030BOS","BOS","Paul Pierce","piercpa01","33:20:00",5,14,0.357,1,6,0.167,6,6,1,0,3,3,5,1,0,2,5,17,8,NA,1
"23359","201304030BOS","BOS","Chris Wilcox","wilcoch01","20:04",1,2,0.5,0,0,NA,0,0,NA,1,4,5,2,1,1,0,4,2,-6,NA,1
"23360","201304030BOS","BOS","Jason Terry","terryja01","22:16",3,8,0.375,2,6,0.333,2,2,1,0,5,5,2,1,0,1,1,10,1,NA,1
"23361","201304030BOS","BOS","Shavlik Randolph","randosh01","13:18",1,1,1,0,0,NA,0,0,NA,1,1,2,0,0,1,0,1,2,3,NA,1
"23362","201304030BOS","BOS","Terrence Williams","willite01","13:04",1,2,0.5,0,0,NA,0,0,NA,0,4,4,3,2,0,1,1,2,3,NA,1
"23363","201304030BOS","BOS","Courtney Lee","leeco01","12:44",0,4,0,0,2,0,0,0,NA,0,1,1,0,0,0,2,1,0,-2,NA,1
"23364","201304030BOS","BOS","Jordan Crawford","crawfjo02","12:19",1,5,0.2,0,1,0,1,1,1,0,1,1,3,0,0,1,2,3,6,NA,1
"23365","201304030CHA","PHI","Jrue Holiday","holidjr01","36:33:00",2,24,0.083,0,5,0,1,1,1,3,3,6,8,3,0,3,4,5,-10,NA,1
"23366","201304030CHA","PHI","Thaddeus Young","youngth01","33:27:00",2,9,0.222,0,0,NA,2,2,1,1,6,7,0,3,0,2,0,6,-14,NA,1
"23367","201304030CHA","PHI","Damien Wilkins","wilkida02","33:16:00",7,14,0.5,0,1,0,6,8,0.75,5,4,9,1,1,0,0,3,20,-7,NA,1
"23368","201304030CHA","PHI","Spencer Hawes","hawessp01","33:13:00",5,9,0.556,0,1,0,2,2,1,2,5,7,1,1,1,0,2,12,-6,NA,1
"23369","201304030CHA","PHI","Evan Turner","turneev01","32:48:00",6,15,0.4,0,1,0,2,2,1,1,5,6,3,2,0,5,4,14,-12,NA,1
"23370","201304030CHA","PHI","Lavoy Allen","allenla01","19:28",2,2,1,0,0,NA,0,0,NA,3,1,4,2,1,0,1,1,4,8,NA,1
"23371","201304030CHA","PHI","Dorell Wright","wrighdo01","19:15",5,9,0.556,4,7,0.571,0,0,NA,0,1,1,0,1,0,0,0,14,12,NA,1
"23372","201304030CHA","PHI","Royal Ivey","iveyro01","16:06",1,5,0.2,0,1,0,0,1,0,1,1,2,1,0,0,0,1,2,4,NA,1
"23373","201304030CHA","PHI","Arnett Moultrie","moultar01","9:01",2,2,1,0,0,NA,0,0,NA,3,0,3,0,0,0,2,0,4,1,NA,1
"23374","201304030CHA","PHI","Justin Holiday","holidju01","6:54",1,5,0.2,0,0,NA,0,0,NA,0,2,2,0,0,0,2,1,2,-1,NA,1
"23375","201304030CHA","CHA","Josh McRoberts","mcrobjo01","42:47:00",6,7,0.857,0,0,NA,0,0,NA,4,12,16,4,1,0,1,3,12,15,NA,1
"23376","201304030CHA","CHA","Kemba Walker","walkeke02","39:46:00",6,14,0.429,2,4,0.5,3,4,0.75,0,5,5,10,5,1,6,2,17,13,NA,1
"23377","201304030CHA","CHA","Bismack Biyombo","biyombi01","38:29:00",2,7,0.286,0,0,NA,0,0,NA,3,8,11,0,1,3,0,2,4,5,NA,1
"23378","201304030CHA","CHA","Gerald Henderson","hendege02","36:13:00",10,18,0.556,0,3,0,4,4,1,3,1,4,4,2,1,1,2,24,0,NA,1
"23379","201304030CHA","CHA","Michael Kidd-Gilchrist","kiddgmi01","17:22",2,6,0.333,0,0,NA,0,0,NA,2,5,7,0,0,0,3,0,4,-1,NA,1
"23380","201304030CHA","CHA","Ben Gordon","gordobe01","25:02:00",2,9,0.222,0,3,0,5,6,0.833,0,1,1,3,0,0,2,1,9,5,NA,1
"23381","201304030CHA","CHA","Reggie Williams","willire02","17:25",5,7,0.714,2,3,0.667,0,0,NA,0,3,3,1,0,0,2,1,12,8,NA,1
"23382","201304030CHA","CHA","Tyrus Thomas","thomaty01","11:53",2,9,0.222,0,1,0,2,2,1,1,1,2,0,1,0,0,1,6,-8,NA,1
"23383","201304030CHA","CHA","Jannero Pargo","pargoja01","8:14",0,1,0,0,0,NA,0,0,NA,0,1,1,0,0,0,2,1,0,-8,NA,1
"23384","201304030CHA","CHA","Jeff Adrien","adrieje01","2:50",0,3,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,-4,NA,1
"23385","201304030CLE","BRK","MarShon Brooks","brookma01","36:53:00",12,16,0.75,1,3,0.333,2,2,1,0,4,4,7,0,1,5,3,27,4,NA,1
"23386","201304030CLE","BRK","Reggie Evans","evansre01","27:07:00",3,5,0.6,0,0,NA,2,6,0.333,2,16,18,0,2,0,4,4,8,23,NA,1
"23387","201304030CLE","BRK","Deron Williams","willide01","27:00:00",8,14,0.571,4,6,0.667,4,4,1,0,3,3,8,0,0,1,3,24,23,NA,1
"23388","201304030CLE","BRK","Brook Lopez","lopezbr01","26:03:00",4,9,0.444,0,0,NA,6,6,1,4,2,6,1,0,2,1,2,14,27,NA,1
"23389","201304030CLE","BRK","Keith Bogans","boganke01","21:03",0,5,0,0,5,0,0,0,NA,0,2,2,5,0,0,1,0,0,17,NA,1
"23390","201304030CLE","BRK","C.J. Watson","watsocj01","24:05:00",4,6,0.667,4,4,1,0,0,NA,0,2,2,7,2,0,1,2,12,17,NA,1
"23391","201304030CLE","BRK","Kris Humphries","humphkr01","20:53",1,3,0.333,0,0,NA,0,0,NA,0,3,3,0,0,1,1,0,2,-5,NA,1
"23392","201304030CLE","BRK","Jerry Stackhouse","stackje01","20:01",4,6,0.667,1,2,0.5,0,0,NA,0,0,0,2,0,0,0,1,9,3,NA,1
"23393","201304030CLE","BRK","Andray Blatche","blatcan01","19:20",5,7,0.714,0,0,NA,1,2,0.5,1,2,3,0,1,0,3,4,11,-7,NA,1
"23394","201304030CLE","BRK","Tyshawn Taylor","tayloty01","5:25",1,3,0.333,0,1,0,2,2,1,0,1,1,1,1,0,0,0,4,-4,NA,1
"23395","201304030CLE","BRK","Mirza Teletovic","teletmi01","5:25",1,2,0.5,0,0,NA,0,0,NA,1,1,2,0,0,0,0,1,2,-4,NA,1
"23396","201304030CLE","BRK","Tornike Shengelia","shengto01","4:08",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,-2,NA,1
"23397","201304030CLE","BRK","Kris Joseph","josepkr01","2:37",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-2,NA,1
"23398","201304030CLE","CLE","Alonzo Gee","geeal01","28:30:00",3,8,0.375,1,2,0.5,2,2,1,2,1,3,0,2,0,1,1,9,-22,NA,1
"23399","201304030CLE","CLE","Wayne Ellington","ellinwa01","28:23:00",2,8,0.25,1,3,0.333,0,0,NA,1,3,4,3,2,0,1,0,5,-24,NA,1
"23400","201304030CLE","CLE","Kyrie Irving","irvinky01","28:04:00",5,16,0.313,1,2,0.5,5,6,0.833,1,1,2,6,1,1,2,2,16,-23,NA,1
"23401","201304030CLE","CLE","Tristan Thompson","thomptr01","26:53:00",4,11,0.364,0,0,NA,0,1,0,2,6,8,2,0,0,1,2,8,-23,NA,1
"23402","201304030CLE","CLE","Tyler Zeller","zellety01","26:14:00",5,9,0.556,0,0,NA,4,5,0.8,1,3,4,0,0,1,2,4,14,-19,NA,1
"23403","201304030CLE","CLE","Marreese Speights","speigma01","21:46",7,13,0.538,0,0,NA,2,2,1,6,4,10,1,1,0,1,4,16,1,NA,1
"23404","201304030CLE","CLE","Daniel Gibson","gibsoda01","19:37",1,6,0.167,0,2,0,2,2,1,0,1,1,2,0,0,0,1,4,6,NA,1
"23405","201304030CLE","CLE","Luke Walton","waltolu01","14:33",1,5,0.2,0,1,0,0,0,NA,0,0,0,4,0,1,1,0,2,1,NA,1
"23406","201304030CLE","CLE","Shaun Livingston","livinsh01","13:22",1,2,0.5,0,0,NA,2,2,1,0,0,0,0,0,0,1,1,4,1,NA,1
"23407","201304030CLE","CLE","C.J. Miles","milescj01","13:13",3,4,0.75,1,1,1,4,4,1,0,3,3,0,1,0,0,2,11,0,NA,1
"23408","201304030CLE","CLE","Chris Quinn","quinnch01","6:34",0,2,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,2,4,NA,1
"23409","201304030CLE","CLE","Kevin Jones","joneske01","6:34",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,1,1,0,0,4,NA,1
"23410","201304030CLE","CLE","Omri Casspi","casspom01","6:17",2,5,0.4,0,2,0,0,0,NA,0,0,0,0,1,0,0,0,4,4,NA,1
"23411","201304030GSW","NOH","Greivis Vasquez","vasqugr01","36:42:00",6,14,0.429,1,3,0.333,2,2,1,0,1,1,9,1,0,2,1,15,-5,NA,1
"23412","201304030GSW","NOH","Robin Lopez","lopezro01","34:00:00",7,11,0.636,0,0,NA,3,4,0.75,3,4,7,1,0,1,4,2,17,7,NA,1
"23413","201304030GSW","NOH","Eric Gordon","gordoer01","33:06:00",5,17,0.294,1,3,0.333,10,11,0.909,0,5,5,3,2,0,0,2,21,-6,NA,1
"23414","201304030GSW","NOH","Al-Farouq Aminu","aminual01","32:06:00",7,8,0.875,0,0,NA,0,0,NA,0,5,5,4,3,1,2,2,14,0,NA,1
"23415","201304030GSW","NOH","Anthony Davis","davisan02","31:34:00",2,11,0.182,0,0,NA,2,2,1,3,6,9,0,1,1,1,5,6,-8,NA,1
"23416","201304030GSW","NOH","Brian Roberts","roberbr01","20:53",3,8,0.375,0,3,0,0,0,NA,0,1,1,2,0,0,1,3,6,-5,NA,1
"23417","201304030GSW","NOH","Ryan Anderson","anderry01","20:09",1,8,0.125,1,4,0.25,0,0,NA,1,4,5,2,1,0,0,1,3,-17,NA,1
"23418","201304030GSW","NOH","Darius Miller","milleda01","14:18",2,4,0.5,1,2,0.5,0,0,NA,0,3,3,0,0,0,0,2,5,-10,NA,1
"23419","201304030GSW","NOH","Louis Amundson","amundlo01","8:45",0,1,0,0,0,NA,0,0,NA,2,0,2,0,0,1,0,3,0,-8,NA,1
"23420","201304030GSW","NOH","Terrel Harris","harrite01","6:55",0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,2,2,0,-4,NA,1
"23421","201304030GSW","NOH","Xavier Henry","henryxa01","1:32",0,0,NA,0,0,NA,1,4,0.25,0,1,1,0,0,0,0,0,1,6,NA,1
"23422","201304030GSW","GSW","David Lee","leeda02","37:51:00",9,15,0.6,0,0,NA,5,6,0.833,3,13,16,4,1,1,3,3,23,18,NA,1
"23423","201304030GSW","GSW","Stephen Curry","curryst01","35:57:00",6,14,0.429,4,10,0.4,4,4,1,0,3,3,9,1,0,2,5,20,14,NA,1
"23424","201304030GSW","GSW","Klay Thompson","thompkl01","35:56:00",4,11,0.364,0,2,0,0,0,NA,1,1,2,2,1,1,1,4,8,22,NA,1
"23425","201304030GSW","GSW","Andrew Bogut","bogutan01","26:25:00",2,6,0.333,0,0,NA,0,0,NA,2,7,9,0,1,2,1,3,4,0,NA,1
"23426","201304030GSW","GSW","Harrison Barnes","barneha02","19:23",3,9,0.333,1,3,0.333,3,4,0.75,1,2,3,0,0,0,2,0,10,-17,NA,1
"23427","201304030GSW","GSW","Jarrett Jack","jackja01","35:58:00",8,11,0.727,1,1,1,2,2,1,1,2,3,8,0,0,2,2,19,20,NA,1
"23428","201304030GSW","GSW","Carl Landry","landrca01","18:55",3,7,0.429,0,0,NA,2,2,1,0,4,4,0,0,1,1,0,8,14,NA,1
"23429","201304030GSW","GSW","Draymond Green","greendr01","16:20",1,3,0.333,1,2,0.5,1,2,0.5,0,3,3,1,1,1,1,1,4,-1,NA,1
"23430","201304030GSW","GSW","Festus Ezeli","ezelife01","10:09",0,0,NA,0,0,NA,2,2,1,3,1,4,1,0,2,0,2,2,-8,NA,1
"23431","201304030GSW","GSW","Kent Bazemore","bazemke01","1:34",0,2,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,1,0,-6,NA,1
"23432","201304030GSW","GSW","Richard Jefferson","jefferi01","1:32",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-6,NA,1
"23433","201304030LAC","PHO","Wesley Johnson","johnswe01","41:13:00",7,15,0.467,4,8,0.5,2,2,1,0,2,2,3,0,1,1,0,20,-30,NA,1
"23434","201304030LAC","PHO","Luis Scola","scolalu01","31:44:00",3,7,0.429,0,0,NA,4,4,1,1,10,11,1,0,0,3,1,10,-19,NA,1
"23435","201304030LAC","PHO","Goran Dragic","dragigo01","31:01:00",3,11,0.273,0,1,0,6,6,1,3,0,3,4,0,0,5,4,12,-15,NA,1
"23436","201304030LAC","PHO","P.J. Tucker","tuckepj01","30:47:00",2,5,0.4,0,0,NA,0,0,NA,1,4,5,3,1,1,2,2,4,-23,NA,1
"23437","201304030LAC","PHO","Markieff Morris","morrima02","25:52:00",1,9,0.111,1,3,0.333,2,2,1,2,6,8,1,0,0,2,2,5,-24,NA,1
"23438","201304030LAC","PHO","Jared Dudley","dudleja01","24:00:00",5,8,0.625,2,4,0.5,3,3,1,0,1,1,4,2,0,2,2,15,3,NA,1
"23439","201304030LAC","PHO","Jermaine O'Neal","onealje01","21:44",7,10,0.7,0,0,NA,4,4,1,4,4,8,0,0,1,0,3,18,-11,NA,1
"23440","201304030LAC","PHO","Michael Beasley","beaslmi01","16:40",5,8,0.625,0,0,NA,3,4,0.75,0,2,2,3,0,0,0,1,13,4,NA,1
"23441","201304030LAC","PHO","Diante Garrett","garredi02","8:55",1,2,0.5,0,1,0,0,0,NA,0,0,0,2,0,0,3,0,2,-10,NA,1
"23442","201304030LAC","PHO","Kendall Marshall","marshke01","8:04",1,2,0.5,0,0,NA,0,0,NA,0,1,1,2,0,0,1,1,2,0,NA,1
"23443","201304030LAC","LAC","DeAndre Jordan","jordade01","29:52:00",10,15,0.667,0,0,NA,0,1,0,6,6,12,0,1,1,0,2,20,28,NA,1
"23444","201304030LAC","LAC","Caron Butler","butleca01","26:58:00",6,13,0.462,3,5,0.6,0,0,NA,0,4,4,2,2,0,0,1,15,30,NA,1
"23445","201304030LAC","LAC","Blake Griffin","griffbl01","26:58:00",4,7,0.571,0,0,NA,1,3,0.333,1,4,5,7,1,0,2,1,9,30,NA,1
"23446","201304030LAC","LAC","Chris Paul","paulch01","26:16:00",4,10,0.4,1,3,0.333,6,6,1,1,0,1,12,4,0,0,2,15,33,NA,1
"23447","201304030LAC","LAC","Willie Green","greenwi01","18:32",7,10,0.7,1,2,0.5,0,0,NA,0,1,1,1,1,1,0,1,15,23,NA,1
"23448","201304030LAC","LAC","Jamal Crawford","crawfja01","27:21:00",5,10,0.5,1,4,0.25,2,2,1,0,1,1,4,0,1,0,0,13,-1,NA,1
"23449","201304030LAC","LAC","Eric Bledsoe","bledser01","21:44",8,14,0.571,1,3,0.333,0,0,NA,1,1,2,7,2,1,2,1,17,-8,NA,1
"23450","201304030LAC","LAC","Lamar Odom","odomla01","21:02",1,3,0.333,0,0,NA,0,0,NA,2,4,6,3,1,1,1,5,2,-5,NA,1
"23451","201304030LAC","LAC","Matt Barnes","barnema02","19:59",3,4,0.75,1,2,0.5,0,0,NA,1,1,2,2,2,0,0,3,7,-2,NA,1
"23452","201304030LAC","LAC","Ryan Hollins","holliry01","9:11",2,2,1,0,0,NA,3,4,0.75,0,0,0,0,0,0,1,4,7,-4,NA,1
"23453","201304030LAC","LAC","Ronny Turiaf","turiaro01","8:57",0,1,0,0,0,NA,1,2,0.5,1,1,2,1,0,0,0,3,1,1,NA,1
"23454","201304030LAC","LAC","Maalik Wayns","waynsma01","3:10",2,4,0.5,1,2,0.5,0,0,NA,0,1,1,0,0,0,0,0,5,0,NA,1
"23455","201304030MIL","MIN","Nikola Pekovic","pekovni01","36:40:00",11,14,0.786,0,0,NA,5,7,0.714,3,5,8,3,1,0,1,1,27,22,NA,1
"23456","201304030MIL","MIN","Luke Ridnour","ridnolu01","34:31:00",5,8,0.625,0,0,NA,3,3,1,1,1,2,2,0,0,0,1,13,12,NA,1
"23457","201304030MIL","MIN","Ricky Rubio","rubiori01","34:26:00",7,12,0.583,5,6,0.833,0,0,NA,0,4,4,12,8,0,8,3,19,12,NA,1
"23458","201304030MIL","MIN","Andrei Kirilenko","kirilan01","33:45:00",5,9,0.556,1,1,1,1,4,0.25,1,3,4,4,0,0,1,0,12,15,NA,1
"23459","201304030MIL","MIN","Derrick Williams","willide02","18:41",7,12,0.583,1,2,0.5,0,0,NA,3,3,6,3,0,0,1,2,15,8,NA,1
"23460","201304030MIL","MIN","Dante Cunningham","cunnida01","29:19:00",3,11,0.273,0,0,NA,2,2,1,2,6,8,1,1,0,1,1,8,1,NA,1
"23461","201304030MIL","MIN","Jose Barea","bareajo01","14:47",2,4,0.5,0,1,0,0,0,NA,0,1,1,3,0,0,3,1,4,-3,NA,1
"23462","201304030MIL","MIN","Alexey Shved","shvedal01","14:01",2,4,0.5,1,2,0.5,0,0,NA,1,0,1,2,0,0,1,2,5,-5,NA,1
"23463","201304030MIL","MIN","Chase Budinger","budinch01","12:30",1,7,0.143,0,1,0,0,0,NA,1,3,4,1,0,0,1,2,2,-4,NA,1
"23464","201304030MIL","MIN","Greg Stiemsma","stiemgr01","11:20",1,3,0.333,0,0,NA,0,0,NA,1,3,4,2,2,3,1,2,2,-13,NA,1
"23465","201304030MIL","MIL","Monta Ellis","ellismo01","39:16:00",7,20,0.35,2,7,0.286,2,4,0.5,0,5,5,3,1,1,6,1,18,-8,NA,1
"23466","201304030MIL","MIL","Ersan Ilyasova","ilyaser01","37:11:00",12,21,0.571,3,5,0.6,2,2,1,8,4,12,0,2,2,3,3,29,-6,NA,1
"23467","201304030MIL","MIL","Brandon Jennings","jennibr01","36:27:00",6,14,0.429,0,4,0,1,1,1,1,2,3,8,3,0,3,1,13,-11,NA,1
"23468","201304030MIL","MIL","Larry Sanders","sandela01","34:06:00",5,12,0.417,0,0,NA,1,2,0.5,5,5,10,4,1,2,2,2,11,-4,NA,1
"23469","201304030MIL","MIL","Marquis Daniels","daniema01","15:48",1,4,0.25,0,0,NA,0,0,NA,1,1,2,0,0,1,0,1,2,-13,NA,1
"23470","201304030MIL","MIL","Mike Dunleavy","dunlemi02","32:12:00",6,9,0.667,3,5,0.6,0,0,NA,0,4,4,2,2,2,3,4,15,4,NA,1
"23471","201304030MIL","MIL","J.J. Redick","redicjj01","22:55",4,13,0.308,0,2,0,0,0,NA,1,3,4,1,0,0,0,1,8,4,NA,1
"23472","201304030MIL","MIL","Ekpe Udoh","udohek01","9:23",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,-7,NA,1
"23473","201304030MIL","MIL","Samuel Dalembert","dalemsa01","6:42",1,1,1,0,0,NA,0,0,NA,2,0,2,0,1,0,1,1,2,-5,NA,1
"23474","201304030MIL","MIL","Luc Mbah a Moute","mbahalu01","6:01",0,2,0,0,0,NA,0,0,NA,2,1,3,1,0,0,1,1,0,1,NA,1
"23475","201304030POR","MEM","Mike Conley","conlemi01","31:21:00",7,11,0.636,3,5,0.6,3,6,0.5,0,2,2,5,1,0,1,0,20,17,NA,1
"23476","201304030POR","MEM","Tony Allen","allento01","28:49:00",5,10,0.5,0,0,NA,4,6,0.667,0,2,2,3,5,0,0,1,14,10,NA,1
"23477","201304030POR","MEM","Marc Gasol","gasolma01","28:32:00",3,5,0.6,0,0,NA,0,0,NA,2,3,5,5,2,1,4,3,6,22,NA,1
"23478","201304030POR","MEM","Zach Randolph","randoza01","27:47:00",5,9,0.556,0,0,NA,7,8,0.875,1,7,8,2,1,0,1,3,17,7,NA,1
"23479","201304030POR","MEM","Tayshaun Prince","princta01","20:17",3,7,0.429,0,0,NA,0,0,NA,0,1,1,2,0,0,0,0,6,5,NA,1
"23480","201304030POR","MEM","Jerryd Bayless","bayleje01","28:07:00",0,8,0,0,3,0,2,2,1,0,0,0,7,0,0,2,1,2,3,NA,1
"23481","201304030POR","MEM","Quincy Pondexter","pondequ01","24:11:00",3,4,0.75,0,1,0,4,4,1,0,4,4,1,0,0,1,2,10,17,NA,1
"23482","201304030POR","MEM","Ed Davis","davised01","18:28",5,6,0.833,0,0,NA,2,2,1,4,6,10,1,1,0,0,1,12,10,NA,1
"23483","201304030POR","MEM","Darrell Arthur","arthuda01","15:08",1,2,0.5,0,0,NA,0,0,NA,0,1,1,0,0,3,1,4,2,3,NA,1
"23484","201304030POR","MEM","Austin Daye","dayeau01","10:47",1,2,0.5,1,2,0.5,0,0,NA,0,3,3,1,0,0,1,1,3,-1,NA,1
"23485","201304030POR","MEM","Jon Leuer","leuerjo01","2:43",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,2,-1,NA,1
"23486","201304030POR","MEM","Dexter Pittman","pittmde01","1:55",0,1,0,0,0,NA,0,0,NA,0,1,1,0,0,0,0,2,0,-1,NA,1
"23487","201304030POR","MEM","Keyon Dooling","doolike01","1:55",0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,-1,NA,1
"23488","201304030POR","POR","Damian Lillard","lillada01","40:44:00",8,19,0.421,1,6,0.167,0,1,0,0,4,4,6,0,1,5,3,17,-14,NA,1
"23489","201304030POR","POR","Wesley Matthews","matthwe02","39:21:00",5,16,0.313,2,10,0.2,0,0,NA,1,1,2,0,1,0,2,3,12,-17,NA,1
"23490","201304030POR","POR","J.J. Hickson","hicksjj01","37:00:00",8,12,0.667,0,0,NA,1,3,0.333,3,6,9,2,1,1,2,2,17,-17,NA,1
"23491","201304030POR","POR","Meyers Leonard","leoname01","28:16:00",4,7,0.571,0,0,NA,2,2,1,2,5,7,2,0,0,2,4,10,-8,NA,1
"23492","201304030POR","POR","Victor Claver","clavevi01","26:27:00",3,5,0.6,1,3,0.333,0,0,NA,0,2,2,0,0,0,0,2,7,-18,NA,1
"23493","201304030POR","POR","Eric Maynor","maynoer01","30:36:00",1,4,0.25,0,2,0,0,0,NA,0,0,0,10,1,0,2,2,2,-3,NA,1
"23494","201304030POR","POR","Joel Freeland","freeljo01","17:27",3,4,0.75,0,0,NA,1,2,0.5,0,3,3,0,2,0,0,4,7,-9,NA,1
"23495","201304030POR","POR","Will Barton","bartowi01","9:56",0,5,0,0,2,0,2,2,1,1,1,2,1,0,0,2,1,2,-7,NA,1
"23496","201304030POR","POR","Luke Babbitt","babbilu01","7:30",0,4,0,0,4,0,0,0,NA,1,0,1,0,0,0,1,1,0,2,NA,1
"23497","201304030POR","POR","Nolan Smith","smithno01","2:43",1,4,0.25,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,2,1,NA,1
"23498","201304030SAC","HOU","James Harden","hardeja01","39:50:00",7,19,0.368,2,8,0.25,5,6,0.833,1,6,7,9,0,2,5,2,21,11,NA,1
"23499","201304030SAC","HOU","Chandler Parsons","parsoch01","39:34:00",12,18,0.667,3,6,0.5,2,2,1,0,5,5,4,0,1,3,1,29,15,NA,1
"23500","201304030SAC","HOU","Omer Asik","asikom01","35:35:00",6,8,0.75,0,0,NA,7,9,0.778,0,10,10,1,2,0,2,6,19,17,NA,1
"23501","201304030SAC","HOU","Jeremy Lin","linje01","34:08:00",5,13,0.385,3,6,0.5,2,2,1,0,1,1,10,1,0,2,4,15,17,NA,1
"23502","201304030SAC","HOU","Greg Smith","smithgr02","19:56",1,2,0.5,0,0,NA,0,0,NA,1,4,5,0,0,0,1,5,2,13,NA,1
"23503","201304030SAC","HOU","Terrence Jones","joneste01","29:02:00",6,11,0.545,0,1,0,2,2,1,8,4,12,1,2,0,1,4,14,0,NA,1
"23504","201304030SAC","HOU","Patrick Beverley","beverpa01","13:52",1,5,0.2,0,3,0,0,0,NA,1,1,2,5,0,1,2,2,2,-7,NA,1
"23505","201304030SAC","HOU","Francisco Garcia","garcifr01","12:37",1,3,0.333,1,3,0.333,0,0,NA,0,2,2,1,2,0,2,2,3,-5,NA,1
"23506","201304030SAC","HOU","Donatas Motiejunas","motiedo01","11:27",3,7,0.429,1,3,0.333,0,0,NA,1,1,2,0,0,0,1,2,7,-10,NA,1
"23507","201304030SAC","HOU","James Anderson","anderja01","3:59",0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,0,0,0,0,-1,NA,1
"23508","201304030SAC","SAC","John Salmons","salmojo01","38:38:00",0,4,0,0,2,0,0,0,NA,1,0,1,5,1,0,0,2,0,-7,NA,1
"23509","201304030SAC","SAC","Isaiah Thomas","thomais02","35:26:00",3,16,0.188,1,7,0.143,5,5,1,0,0,0,5,1,1,2,1,12,-6,NA,1
"23510","201304030SAC","SAC","Jason Thompson","thompja02","32:13:00",6,12,0.5,0,0,NA,5,6,0.833,3,12,15,1,1,2,0,4,17,-4,NA,1
"23511","201304030SAC","SAC","Tyreke Evans","evansty01","28:53:00",7,18,0.389,2,5,0.4,6,8,0.75,2,2,4,0,4,0,1,3,22,-11,NA,1
"23512","201304030SAC","SAC","DeMarcus Cousins","couside01","26:37:00",7,13,0.538,0,0,NA,6,9,0.667,3,3,6,2,2,0,2,6,20,-12,NA,1
"23513","201304030SAC","SAC","Marcus Thornton","thornma01","22:01",8,13,0.615,3,6,0.5,2,2,1,0,1,1,1,2,0,2,0,21,0,NA,1
"23514","201304030SAC","SAC","Patrick Patterson","pattepa01","15:47",1,4,0.25,0,0,NA,0,0,NA,3,0,3,1,0,0,1,1,2,-6,NA,1
"23515","201304030SAC","SAC","Toney Douglas","douglto01","12:34",0,3,0,0,1,0,0,0,NA,0,2,2,3,1,0,2,2,0,-4,NA,1
"23516","201304030SAC","SAC","Cole Aldrich","aldrico01","12:00",0,1,0,0,0,NA,0,0,NA,1,5,6,0,0,1,1,0,0,-2,NA,1
"23517","201304030SAC","SAC","Chuck Hayes","hayesch01","9:23",0,0,NA,0,0,NA,2,2,1,0,1,1,1,0,0,1,0,2,4,NA,1
"23518","201304030SAC","SAC","Travis Outlaw","outlatr01","6:28",2,3,0.667,0,0,NA,2,2,1,0,1,1,0,0,0,0,1,6,-2,NA,1
"23519","201304030SAS","ORL","Maurice Harkless","harklma01","42:11:00",8,21,0.381,0,2,0,2,2,1,3,6,9,2,0,2,2,0,18,-12,NA,1
"23520","201304030SAS","ORL","Tobias Harris","harrito02","41:28:00",5,19,0.263,1,6,0.167,0,0,NA,1,6,7,5,1,3,4,2,11,-7,NA,1
"23521","201304030SAS","ORL","Beno Udrih","udrihbe01","39:31:00",5,11,0.455,2,3,0.667,2,2,1,0,3,3,8,3,0,4,4,14,-16,NA,1
